longitude,latitude,location,photo_id,county,year,description,url,preview
-76.330592,43.059894,approximate,ARX-30-78,Onondaga,1938,Centered near Martisco in Camillus (13031) in Onondaga County New York.,http://stor.artstor.org/stor/d5edc119-b417-4ded-9084-257041af1abc.jpg,http://stor.artstor.org/stor/d5edc119-b417-4ded-9084-257041af1abc_size2
-76.327963,42.921224,approximate,ARX-30-72,Onondaga,1938,Centered in Marietta (13110) in Onondaga County New York.,http://stor.artstor.org/stor/e9b8eaa9-4bfd-4507-9f08-a06fb507d5c4.jpg,http://stor.artstor.org/stor/e9b8eaa9-4bfd-4507-9f08-a06fb507d5c4_size2
-76.327844,43.031534,approximate,ARX-30-80,Onondaga,1938,Centered in Warners (13164) in Onondaga County New York.,http://stor.artstor.org/stor/40f09909-add6-44be-a6f9-a1972d482abd.jpg,http://stor.artstor.org/stor/40f09909-add6-44be-a6f9-a1972d482abd_size2
-76.328811,43.084371,approximate,ARX-30-82,Onondaga,1938,42,http://stor.artstor.org/stor/fb2799cc-c594-4b15-af1f-a270db175f21.jpg,http://stor.artstor.org/stor/fb2799cc-c594-4b15-af1f-a270db175f21_size2
-76.954737,43.278974,approximate,ARO-2-53,Wayne,1938,Centered near Lake Bluff in Sodus Point (14555) in Wayne County New York.,http://stor.artstor.org/stor/b70e3143-4da7-4db4-a144-8c696cc7c996.jpg,http://stor.artstor.org/stor/b70e3143-4da7-4db4-a144-8c696cc7c996_size2
-76.958517,43.255368,approximate,ARO-2-51,Wayne,1938,Centered near Sunset View in Sodus Point (14555) in Wayne County New York.,http://stor.artstor.org/stor/9f5732d4-14ef-444c-b259-c69074d80734.jpg,http://stor.artstor.org/stor/9f5732d4-14ef-444c-b259-c69074d80734_size2
-76.952188,43.231261,approximate,ARO-2-49,Wayne,1938,Centered near Bonni Castle in North Rose (14516) in Wayne County New York.,http://stor.artstor.org/stor/2ce4ab83-4f42-4bc6-9c94-fdb084478e2f.jpg,http://stor.artstor.org/stor/2ce4ab83-4f42-4bc6-9c94-fdb084478e2f_size2
-76.924449,43.272902,approximate,ARO-2-43,Wayne,1938,Centered near Lake Bluff in Wolcott (14590) in Wayne County New York.,http://stor.artstor.org/stor/2513d09e-c955-4ae5-90f0-6e6ee1759920.jpg,http://stor.artstor.org/stor/2513d09e-c955-4ae5-90f0-6e6ee1759920_size2
-76.807644,43.268712,approximate,ARO-2-5,Wayne,1938,Centered near North Wolcott in Wolcott (14590) in Wayne County New York.,http://stor.artstor.org/stor/82805003-d0c6-4cd4-b81e-9e4a20258b89.jpg,http://stor.artstor.org/stor/82805003-d0c6-4cd4-b81e-9e4a20258b89_size2
-76.924461,43.259412,approximate,ARO-2-45,Wayne,1938,Centered near Lake Bluff in Wolcott (14590) in Wayne County New York.,http://stor.artstor.org/stor/488f22fe-6ca9-448d-aea9-4ce67e81d1f2.jpg,http://stor.artstor.org/stor/488f22fe-6ca9-448d-aea9-4ce67e81d1f2_size2
-76.995762,43.240811,approximate,ARO-2-59,Wayne,1938,Centered near Wallington in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/62c5a9ff-7cc7-496c-972e-b15e60e606f8.jpg,http://stor.artstor.org/stor/62c5a9ff-7cc7-496c-972e-b15e60e606f8_size2
-76.925157,43.221301,approximate,ARO-2-47,Wayne,1938,Centered near Resort in North Rose (14516) in Wayne County New York.,http://stor.artstor.org/stor/0f1a4d28-835c-400d-8ed2-58c1bed1a33d.jpg,http://stor.artstor.org/stor/0f1a4d28-835c-400d-8ed2-58c1bed1a33d_size2
-76.992323,43.267501,approximate,ARO-2-57,Wayne,1938,Centered in Sodus Point (14555) in Wayne County New York.,http://stor.artstor.org/stor/adf29d35-f9df-4fcf-adfa-f0802bb0ed81.jpg,http://stor.artstor.org/stor/adf29d35-f9df-4fcf-adfa-f0802bb0ed81_size2
-77.231584,43.104496,approximate,ARO-3-73,Wayne,1938,Centered near Cooney Crossing in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/32eb9de8-450d-47ba-8ab2-c2529fd7d052.jpg,http://stor.artstor.org/stor/32eb9de8-450d-47ba-8ab2-c2529fd7d052_size2
-77.234217,43.079228,approximate,ARO-3-75,Wayne,1938,Centered near Cooney Crossing in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/31afd412-9c99-41d8-8475-7fad30afc8de.jpg,http://stor.artstor.org/stor/31afd412-9c99-41d8-8475-7fad30afc8de_size2
-77.232834,43.156141,approximate,ARO-3-69,Wayne,1938,Centered near Walworth in Marion (14505) in Wayne County New York.,http://stor.artstor.org/stor/f46ec14c-6f46-40dc-9343-b3d3b229b121.jpg,http://stor.artstor.org/stor/f46ec14c-6f46-40dc-9343-b3d3b229b121_size2
-77.077172,43.062825,approximate,ARO-3-8,Wayne,1938,Centered near Mud Mills in Newark (14513) in Wayne County New York.,http://stor.artstor.org/stor/55f0b5ee-2ef2-41d7-b28f-4c38aca438bf.jpg,http://stor.artstor.org/stor/55f0b5ee-2ef2-41d7-b28f-4c38aca438bf_size2
-77.232303,43.130034,approximate,ARO-3-71,Wayne,1938,Centered near Huddle in Marion (14505) in Wayne County New York.,http://stor.artstor.org/stor/93629d49-d091-40bf-82c1-f3fd760be7d3.jpg,http://stor.artstor.org/stor/93629d49-d091-40bf-82c1-f3fd760be7d3_size2
-77.228706,43.20696,approximate,ARO-3-65,Wayne,1938,Centered in Williamson (14589) in Wayne County New York.,http://stor.artstor.org/stor/4a2c45c8-f4dc-43ea-b331-1079f42d0425.jpg,http://stor.artstor.org/stor/4a2c45c8-f4dc-43ea-b331-1079f42d0425_size2
-77.236129,43.028423,approximate,ARO-3-79,Wayne,1938,Centered in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/d1091e3d-2160-4e26-a253-38c7faa9dd41.jpg,http://stor.artstor.org/stor/d1091e3d-2160-4e26-a253-38c7faa9dd41_size2
-77.230684,43.180919,approximate,ARO-3-67,Wayne,1938,Centered in Marion (14505) in Wayne County New York.,http://stor.artstor.org/stor/22a60926-6868-4a41-8063-9decc68241ac.jpg,http://stor.artstor.org/stor/22a60926-6868-4a41-8063-9decc68241ac_size2
-77.235385,43.053898,approximate,ARO-3-77,Wayne,1938,Centered in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/c46f0a10-cd9f-43e8-949e-7ac2bef1a3df.jpg,http://stor.artstor.org/stor/c46f0a10-cd9f-43e8-949e-7ac2bef1a3df_size2
-77.345724,43.148316,approximate,ARO-4-72,Wayne,1938,Centered near West Walworth in Macedon (14502) in Wayne County New York.,http://stor.artstor.org/stor/9f7c673d-cdf0-4686-a1f8-0705e7bd4e85.jpg,http://stor.artstor.org/stor/9f7c673d-cdf0-4686-a1f8-0705e7bd4e85_size2
-77.044553,43.011368,approximate,ARO-4-65,Wayne,1938,Centered near Marbletown in Phelps (14532) in Ontario County New York.,http://stor.artstor.org/stor/458cfb66-dc39-4bb5-acf5-5ab70fce6f00.jpg,http://stor.artstor.org/stor/458cfb66-dc39-4bb5-acf5-5ab70fce6f00_size2
-76.993521,43.191104,approximate,ARO-4-56,Wayne,1938,Centered near Thorntons Corner in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/e5c573a3-9805-48c7-8edc-ae67367c745a.jpg,http://stor.artstor.org/stor/e5c573a3-9805-48c7-8edc-ae67367c745a_size2
-76.996493,43.162706,approximate,ARO-4-54,Wayne,1938,Centered near South Sodus in Lyons (14489) in Wayne County New York.,http://stor.artstor.org/stor/12e99c6c-6eb4-4fc6-af6e-37586f729915.jpg,http://stor.artstor.org/stor/12e99c6c-6eb4-4fc6-af6e-37586f729915_size2
-77.000358,43.104453,approximate,ARO-4-50,Wayne,1938,Centered near Pilgrimport in Lyons (14489) in Wayne County New York.,http://stor.artstor.org/stor/42d069ce-f08c-4bc6-99ca-39cfc0f5ca71.jpg,http://stor.artstor.org/stor/42d069ce-f08c-4bc6-99ca-39cfc0f5ca71_size2
-76.999599,43.136197,approximate,ARO-4-52,Wayne,1938,Centered near South Sodus in Lyons (14489) in Wayne County New York.,http://stor.artstor.org/stor/9e3a3516-9749-4dee-ad97-fc86462e0ca5.jpg,http://stor.artstor.org/stor/9e3a3516-9749-4dee-ad97-fc86462e0ca5_size2
-77.046068,43.043095,approximate,ARO-4-67,Wayne,1938,Centered near Marbletown in Newark (14513) in Wayne County New York.,http://stor.artstor.org/stor/96ef4291-bc68-47e4-8d07-8fe193f18008.jpg,http://stor.artstor.org/stor/96ef4291-bc68-47e4-8d07-8fe193f18008_size2
-77.037988,43.070929,approximate,ARO-4-69,Wayne,1938,Centered near Mud Mills in Lyons (14489) in Wayne County New York.,http://stor.artstor.org/stor/c106feb9-e4f2-4e89-9a06-a7ed269bc66b.jpg,http://stor.artstor.org/stor/c106feb9-e4f2-4e89-9a06-a7ed269bc66b_size2
-76.93433,43.034536,approximate,ARO-4-6,Wayne,1938,Centered near Marengo in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/a3ea35aa-47aa-461f-84a6-970057fdc2a1.jpg,http://stor.artstor.org/stor/a3ea35aa-47aa-461f-84a6-970057fdc2a1_size2
-76.773606,43.120782,approximate,ARO-5-12,Wayne,1938,Centered near South Butler in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/9c709463-0d73-4fdd-84d4-922c11048263.jpg,http://stor.artstor.org/stor/9c709463-0d73-4fdd-84d4-922c11048263_size2
-76.771705,43.146188,approximate,ARO-5-14,Wayne,1938,Centered near South Butler in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/bf7201be-a51d-49e7-aae6-99bad673942b.jpg,http://stor.artstor.org/stor/bf7201be-a51d-49e7-aae6-99bad673942b_size2
-76.773822,43.095473,approximate,ARO-5-10,Wayne,1938,Centered near Noble Corner in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/9c9f5d0c-6fb8-4642-afe9-4b2289c1297a.jpg,http://stor.artstor.org/stor/9c9f5d0c-6fb8-4642-afe9-4b2289c1297a_size2
-77.382273,43.228218,approximate,ARO-6-1,Wayne,1938,Centered near Union Hill in Webster (14580) in Monroe County New York.,http://stor.artstor.org/stor/41cdaf3a-85a3-4ecc-9b5d-746978539e07.jpg,http://stor.artstor.org/stor/41cdaf3a-85a3-4ecc-9b5d-746978539e07_size2
-76.736609,43.047651,approximate,ARO-6-10,Wayne,1938,Centered near Fort Hill in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/d141fc50-ed35-4129-9044-c8c656124730.jpg,http://stor.artstor.org/stor/d141fc50-ed35-4129-9044-c8c656124730_size2
-76.736894,43.071904,approximate,ARO-6-12,Wayne,1938,Centered in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/08fcd42a-bda3-46c3-a99f-91f2b84109a0.jpg,http://stor.artstor.org/stor/08fcd42a-bda3-46c3-a99f-91f2b84109a0_size2
-76.677572,42.455896,approximate,ARU-1-64,Tompkins,1938,Centered near Christian Hill in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/1027b281-a6d0-4f49-8489-6afcb579a46d.jpg,http://stor.artstor.org/stor/1027b281-a6d0-4f49-8489-6afcb579a46d_size2
-76.674321,42.482561,approximate,ARU-1-62,Tompkins,1938,Centered near Christian Hill in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/b870a0c8-054b-464e-8979-c594c91a5f8a.jpg,http://stor.artstor.org/stor/b870a0c8-054b-464e-8979-c594c91a5f8a_size2
-76.679288,42.35101,approximate,ARU-1-72,Tompkins,1938,Centered near Cayutaville in Newfield (14867) in Tompkins County New York.,http://stor.artstor.org/stor/36406060-b725-400d-9a01-9cf3ef7dbe51.jpg,http://stor.artstor.org/stor/36406060-b725-400d-9a01-9cf3ef7dbe51_size2
-76.606027,42.571275,approximate,ARU-1-7,Tompkins,1938,Centered near Lansing Station in Lansing (14882) in Tompkins County New York.,http://stor.artstor.org/stor/6b66a8ad-9ec8-4bbd-a1bc-23f1475ccac5.jpg,http://stor.artstor.org/stor/6b66a8ad-9ec8-4bbd-a1bc-23f1475ccac5_size2
-76.680616,42.376502,approximate,ARU-1-70,Tompkins,1938,Centered near Cayutaville in Newfield (14867) in Tompkins County New York.,http://stor.artstor.org/stor/c331d8c1-524d-45f6-889a-bfe9159c710e.jpg,http://stor.artstor.org/stor/c331d8c1-524d-45f6-889a-bfe9159c710e_size2
-76.679448,42.429477,approximate,ARU-1-66,Tompkins,1938,Centered near Enfield in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/66c412bf-a79c-4c79-8f6d-6bf679222f36.jpg,http://stor.artstor.org/stor/66c412bf-a79c-4c79-8f6d-6bf679222f36_size2
-76.677038,42.402728,approximate,ARU-1-68,Tompkins,1938,Centered near Cayutaville in Newfield (14867) in Tompkins County New York.,http://stor.artstor.org/stor/b2298d8e-0a11-4806-8f63-3a2b44bf914a.jpg,http://stor.artstor.org/stor/b2298d8e-0a11-4806-8f63-3a2b44bf914a_size2
-76.676005,42.508756,approximate,ARU-1-60,Tompkins,1938,Centered near Waterburg in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/dcb34347-f6e6-4066-93fb-7c7947202ddf.jpg,http://stor.artstor.org/stor/dcb34347-f6e6-4066-93fb-7c7947202ddf_size2
-76.677859,42.328141,approximate,ARU-1-74,Tompkins,1938,Centered near Alpine in Newfield (14867) in Tompkins County New York.,http://stor.artstor.org/stor/778f2adf-5315-47d0-abbe-c8c84a01c1a7.jpg,http://stor.artstor.org/stor/778f2adf-5315-47d0-abbe-c8c84a01c1a7_size2
-76.256991,42.602417,approximate,ARU-2-47,Tompkins,1938,Centered near Lafayette Corners in Cortland (13045) in Cortland County New York.,http://stor.artstor.org/stor/d0598282-0380-40b8-abc0-949feeefc88c.jpg,http://stor.artstor.org/stor/d0598282-0380-40b8-abc0-949feeefc88c_size2
-76.330619,42.590359,approximate,ARU-2-5,Tompkins,1938,Centered near Morton Corners in Groton (13073) in Tompkins County New York.,http://stor.artstor.org/stor/cf63bb75-4b42-4a99-a35a-afb25e671355.jpg,http://stor.artstor.org/stor/cf63bb75-4b42-4a99-a35a-afb25e671355_size2
-76.25189,42.50172,approximate,ARU-2-55,Tompkins,1938,Centered near Lacy Corners in Dryden (13053) in Tompkins County New York.,http://stor.artstor.org/stor/8c169d72-80ba-4294-9d5c-b27f6e3a1599.jpg,http://stor.artstor.org/stor/8c169d72-80ba-4294-9d5c-b27f6e3a1599_size2
-76.444284,42.614539,approximate,ARU-2-60,Tompkins,1938,Centered near West Groton in Groton (13073) in Tompkins County New York.,http://stor.artstor.org/stor/09914931-f57f-4f60-8d18-7aef281ccf79.jpg,http://stor.artstor.org/stor/09914931-f57f-4f60-8d18-7aef281ccf79_size2
-76.445455,42.591159,approximate,ARU-2-62,Tompkins,1938,Centered near West Groton in Groton (13073) in Tompkins County New York.,http://stor.artstor.org/stor/9da33ca1-6b08-42f2-9784-78b9e89042c8.jpg,http://stor.artstor.org/stor/9da33ca1-6b08-42f2-9784-78b9e89042c8_size2
-76.258372,42.576246,approximate,ARU-2-49,Tompkins,1938,Centered near Gracie in Cortland (13045) in Cortland County New York.,http://stor.artstor.org/stor/995096c5-cb39-4429-ab72-4a7fffe5aaa7.jpg,http://stor.artstor.org/stor/995096c5-cb39-4429-ab72-4a7fffe5aaa7_size2
-76.257447,42.552855,approximate,ARU-2-51,Tompkins,1938,Centered near Gracie in Cortland (13045) in Cortland County New York.,http://stor.artstor.org/stor/bee76ce0-9068-4cfd-b079-3af7e8b91450.jpg,http://stor.artstor.org/stor/bee76ce0-9068-4cfd-b079-3af7e8b91450_size2
-76.257756,42.529353,approximate,ARU-2-53,Tompkins,1938,Centered near McLean in Dryden (13053) in Tompkins County New York.,http://stor.artstor.org/stor/055744c1-4305-4536-a142-4ec20fd25b40.jpg,http://stor.artstor.org/stor/055744c1-4305-4536-a142-4ec20fd25b40_size2
-76.254638,42.474968,approximate,ARU-2-57,Tompkins,1938,Centered in Dryden (13053) in Tompkins County New York.,http://stor.artstor.org/stor/b9b0b90c-4b14-42c9-a433-e76ed1246ada.jpg,http://stor.artstor.org/stor/b9b0b90c-4b14-42c9-a433-e76ed1246ada_size2
-76.526527,42.582864,approximate,ARU-3-34,Tompkins,1938,Centered near Lansingville in Lansing (14882) in Tompkins County New York.,http://stor.artstor.org/stor/e20ef8b4-f17b-430b-a428-10b51a6c35a1.jpg,http://stor.artstor.org/stor/e20ef8b4-f17b-430b-a428-10b51a6c35a1_size2
-76.52531,42.609066,approximate,ARU-3-32,Tompkins,1938,Centered near North Lansing in Lansing (14882) in Tompkins County New York.,http://stor.artstor.org/stor/15cbeded-6aee-4f7d-8425-48f8b102d829.jpg,http://stor.artstor.org/stor/15cbeded-6aee-4f7d-8425-48f8b102d829_size2
-76.528718,42.47591,approximate,ARU-3-42,Tompkins,1938,Centered near Hayt Corner in Ithaca (14851) in Tompkins County New York.,http://stor.artstor.org/stor/76b0d2d0-5856-4026-97d8-5fa0dc51ef18.jpg,http://stor.artstor.org/stor/76b0d2d0-5856-4026-97d8-5fa0dc51ef18_size2
-76.527787,42.556443,approximate,ARU-3-36,Tompkins,1938,Centered near Ludlowville in Lansing (14882) in Tompkins County New York.,http://stor.artstor.org/stor/963a17f8-935f-4f8e-83df-f171df74b5cc.jpg,http://stor.artstor.org/stor/963a17f8-935f-4f8e-83df-f171df74b5cc_size2
-76.529167,42.42298,approximate,ARU-3-46,Tompkins,1938,Centered near South Hill in Ithaca (14850) in Tompkins County New York.,http://stor.artstor.org/stor/26f69a80-902c-4d8c-9b8a-6c4b87acfd4b.jpg,http://stor.artstor.org/stor/26f69a80-902c-4d8c-9b8a-6c4b87acfd4b_size2
-76.529132,42.449229,approximate,ARU-3-44,Tompkins,1938,Centered near Hayt Corner in Ithaca (14850) in Tompkins County New York.,http://stor.artstor.org/stor/38933e2d-8fd5-45c4-b05c-b0d346fd270c.jpg,http://stor.artstor.org/stor/38933e2d-8fd5-45c4-b05c-b0d346fd270c_size2
-76.525298,42.504004,approximate,ARU-3-40,Tompkins,1938,Centered near Portland in Ithaca (14851) in Tompkins County New York.,http://stor.artstor.org/stor/4253d86b-4cb5-4ad7-95c9-6c88051e2614.jpg,http://stor.artstor.org/stor/4253d86b-4cb5-4ad7-95c9-6c88051e2614_size2
-76.490167,42.340251,approximate,ARU-3-3,Tompkins,1938,Centered near Danby in Spencer (14883) in Tioga County New York.,http://stor.artstor.org/stor/69e6d4e6-07f1-4d5e-a2f7-7199a7f8db4e.jpg,http://stor.artstor.org/stor/69e6d4e6-07f1-4d5e-a2f7-7199a7f8db4e_size2
-76.527491,42.529977,approximate,ARU-3-38,Tompkins,1938,Centered near Norten in Lansing (14882) in Tompkins County New York.,http://stor.artstor.org/stor/1ade17ad-fa93-4b0f-b7cf-9040c31dbf9e.jpg,http://stor.artstor.org/stor/1ade17ad-fa93-4b0f-b7cf-9040c31dbf9e_size2
-76.962642,42.960871,approximate,ARV-1-14,Seneca,1938,Centered near West Junius in Phelps (14532) in Ontario County New York.,http://stor.artstor.org/stor/adb080ca-949c-4b76-a879-6c6d291a921c.jpg,http://stor.artstor.org/stor/adb080ca-949c-4b76-a879-6c6d291a921c_size2
-76.961217,42.933359,approximate,ARV-1-12,Seneca,1938,Centered near West Junius in Waterloo (13165) in Seneca County New York.,http://stor.artstor.org/stor/7ec75ccf-529c-4bae-9757-2d1ce2102bc1.jpg,http://stor.artstor.org/stor/7ec75ccf-529c-4bae-9757-2d1ce2102bc1_size2
-76.962658,42.984517,approximate,ARV-1-16,Seneca,1938,Centered near Thompson in Lyons (14489) in Wayne County New York.,http://stor.artstor.org/stor/3f1ee9d7-5fb1-4cdd-a5b7-073ab27efcd6.jpg,http://stor.artstor.org/stor/3f1ee9d7-5fb1-4cdd-a5b7-073ab27efcd6_size2
-76.926199,42.968198,approximate,ARV-1-27,Seneca,1938,Centered near Dublin in Phelps (14532) in Ontario County New York.,http://stor.artstor.org/stor/b746d647-c345-4988-a2b2-873d9f1bb156.jpg,http://stor.artstor.org/stor/b746d647-c345-4988-a2b2-873d9f1bb156_size2
-76.963293,42.802467,approximate,ARV-1-1,Seneca,1938,Centered near Billsboro in Bellona (14415) in Yates County New York.,http://stor.artstor.org/stor/93f5d096-948d-4a54-a657-b52d45778731.jpg,http://stor.artstor.org/stor/93f5d096-948d-4a54-a657-b52d45778731_size2
-76.926484,43.013468,approximate,ARV-1-23,Seneca,1938,Centered near Marengo in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/3d2a9345-8fb4-41c4-943f-1abf93fa27a9.jpg,http://stor.artstor.org/stor/3d2a9345-8fb4-41c4-943f-1abf93fa27a9_size2
-76.963431,43.008816,approximate,ARV-1-18,Seneca,1938,Centered near Thompson in Lyons (14489) in Wayne County New York.,http://stor.artstor.org/stor/dadc7e98-c327-4003-a7af-fcf6eff5e6cd.jpg,http://stor.artstor.org/stor/dadc7e98-c327-4003-a7af-fcf6eff5e6cd_size2
-76.926907,42.990878,approximate,ARV-1-25,Seneca,1938,Centered near Dublin in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/5cad9688-d72d-4815-b86e-0558deb9b7de.jpg,http://stor.artstor.org/stor/5cad9688-d72d-4815-b86e-0558deb9b7de_size2
-76.845369,42.966188,approximate,ARV-1-95,Seneca,1938,Centered near Magee in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/fe98571d-c433-4fca-b55d-130efead51b2.jpg,http://stor.artstor.org/stor/fe98571d-c433-4fca-b55d-130efead51b2_size2
-76.847263,42.983572,approximate,ARV-1-94,Seneca,1938,Centered near Magee in Waterloo (13165) in Seneca County New York.,http://stor.artstor.org/stor/f8a156a1-54a3-4f7e-a899-842ac4105106.jpg,http://stor.artstor.org/stor/f8a156a1-54a3-4f7e-a899-842ac4105106_size2
-76.8483,43.014928,approximate,ARV-1-92,Seneca,1938,Centered near Malcon in Waterloo (13165) in Seneca County New York.,http://stor.artstor.org/stor/54ce432e-80c9-43c7-ab1d-4f0180f18aef.jpg,http://stor.artstor.org/stor/54ce432e-80c9-43c7-ab1d-4f0180f18aef_size2
-76.763759,42.852789,approximate,ARV-2-97,Seneca,1938,Centered near Canoga Springs in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/4a7628dc-16be-4493-b919-7b5a35ab033a.jpg,http://stor.artstor.org/stor/4a7628dc-16be-4493-b919-7b5a35ab033a_size2
-76.761159,42.903454,approximate,ARV-2-93,Seneca,1938,Centered near Bridgeport in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/ba4f8fb3-b7e6-4776-a86c-32769472e770.jpg,http://stor.artstor.org/stor/ba4f8fb3-b7e6-4776-a86c-32769472e770_size2
-76.763443,42.831317,approximate,ARV-2-99,Seneca,1938,Centered near Kuneytown in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/aca7f920-66ad-4718-8103-e56d16249b8f.jpg,http://stor.artstor.org/stor/aca7f920-66ad-4718-8103-e56d16249b8f_size2
-76.848487,42.837883,approximate,ARV-2-9,Seneca,1938,Centered near Fayette in Waterloo (13165) in Seneca County New York.,http://stor.artstor.org/stor/c0658ac9-6520-4340-8cf0-893528d830a2.jpg,http://stor.artstor.org/stor/c0658ac9-6520-4340-8cf0-893528d830a2_size2
-76.803562,42.962982,approximate,ARV-2-74,Seneca,1938,Centered near Tyre in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/69fdf392-fb4d-4873-9caa-1ffed0cf50c6.jpg,http://stor.artstor.org/stor/69fdf392-fb4d-4873-9caa-1ffed0cf50c6_size2
-76.801788,42.983315,approximate,ARV-2-76,Seneca,1938,Centered near Tyre in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/89253ad6-33cc-487f-9757-395cd197fab9.jpg,http://stor.artstor.org/stor/89253ad6-33cc-487f-9757-395cd197fab9_size2
-76.801539,43.02899,approximate,ARV-2-80,Seneca,1938,Centered near Lockpit in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/289a98c8-1205-4094-901f-e0eae20891ab.jpg,http://stor.artstor.org/stor/289a98c8-1205-4094-901f-e0eae20891ab_size2
-76.761878,42.877914,approximate,ARV-2-95,Seneca,1938,Centered near Canoga in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/dc89387f-04eb-454a-93b7-c103628f3f4a.jpg,http://stor.artstor.org/stor/dc89387f-04eb-454a-93b7-c103628f3f4a_size2
-76.801247,43.002161,approximate,ARV-2-78,Seneca,1938,Centered near Tyre in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/7577303f-68e5-44aa-8d5b-a08b54b109ff.jpg,http://stor.artstor.org/stor/7577303f-68e5-44aa-8d5b-a08b54b109ff_size2
-76.681188,42.522336,approximate,ARV-3-25,Seneca,1938,Centered near Podunk in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/50c0f861-f14c-4d52-97c0-da4e81ea3991.jpg,http://stor.artstor.org/stor/50c0f861-f14c-4d52-97c0-da4e81ea3991_size2
-76.717639,43.018186,approximate,ARV-3-29,Seneca,1938,Centered near Montezuma in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/f4f5f1c3-4c08-4640-9b47-7ca09fc9bff5.jpg,http://stor.artstor.org/stor/f4f5f1c3-4c08-4640-9b47-7ca09fc9bff5_size2
-76.76821,42.750794,approximate,ARV-3-3,Seneca,1938,Centered near East Varick in Romulus (14541) in Seneca County New York.,http://stor.artstor.org/stor/61d4a7bd-403c-44ba-a416-bd68b8c1979d.jpg,http://stor.artstor.org/stor/61d4a7bd-403c-44ba-a416-bd68b8c1979d_size2
-76.768552,42.777434,approximate,ARV-3-1,Seneca,1938,Centered near East Varick in Fayette (13065) in Seneca County New York.,http://stor.artstor.org/stor/c0bfaafd-0262-483b-9227-31da33d3c1aa.jpg,http://stor.artstor.org/stor/c0bfaafd-0262-483b-9227-31da33d3c1aa_size2
-76.716927,42.988635,approximate,ARV-3-31,Seneca,1938,Centered near Montezuma in Cayuga (13034) in Cayuga County New York.,http://stor.artstor.org/stor/2c46bdfc-0cb3-4983-8c24-80acb72304bd.jpg,http://stor.artstor.org/stor/2c46bdfc-0cb3-4983-8c24-80acb72304bd_size2
-76.718034,42.965377,approximate,ARV-3-33,Seneca,1938,Centered near Mud Lock in Cayuga (13034) in Cayuga County New York.,http://stor.artstor.org/stor/c1ff145c-b50a-4093-ae90-752387ec5631.jpg,http://stor.artstor.org/stor/c1ff145c-b50a-4093-ae90-752387ec5631_size2
-76.717493,42.939298,approximate,ARV-3-35,Seneca,1938,Centered near Mud Lock in Cayuga (13034) in Cayuga County New York.,http://stor.artstor.org/stor/3db69a92-0adf-4961-b39a-35832edcab78.jpg,http://stor.artstor.org/stor/3db69a92-0adf-4961-b39a-35832edcab78_size2
-76.677094,42.549529,approximate,ARV-3-23,Seneca,1938,Centered in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/e4f32a1b-d3e2-48d2-9571-2108395826d4.jpg,http://stor.artstor.org/stor/e4f32a1b-d3e2-48d2-9571-2108395826d4_size2
-76.721753,42.524544,approximate,ARV-4-40,Seneca,1938,Centered near Searsburg in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/03165429-0c85-4903-afa0-47575c8adfb3.jpg,http://stor.artstor.org/stor/03165429-0c85-4903-afa0-47575c8adfb3_size2
-76.721921,42.548378,approximate,ARV-4-42,Seneca,1938,Centered near Searsburg in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/6bd67bf9-ee7b-4aa9-889a-4c39b154128d.jpg,http://stor.artstor.org/stor/6bd67bf9-ee7b-4aa9-889a-4c39b154128d_size2
